Relocated,HasDebt,PayTuition,Gender,HasScholarship,X2,X4,X5,X8,X9,X10,X11,Dropout
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7038461538461539,0.21739130434782608,0.21212121212121213,0.25,0.6353846153846155,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.14285714285714285,0.6346153846153847,0.21739130434782608,0.18181818181818182,0.15,0.5923076923076924,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.23809523809523808,0.7615384615384616,0.21739130434782608,0.18181818181818182,0.25,0.7987179487179489,0
0.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.18181818181818182,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.801923076923077,0.3043478260869565,0.21212121212121213,0.3,0.7484615384615386,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.726923076923077,0.3043478260869565,0.21212121212121213,0.3,0.6784615384615387,0
0.0,0.0,1.0,1.0,0.0,0.5217391304347826,0.42857142857142844,0.7179487179487182,0.3043478260869565,0.2424242424242424,0.3,0.6461538461538463,1
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.7451923076923079,0.3043478260869565,0.21212121212121213,0.3,0.6955128205128206,0
0.0,0.0,1.0,0.0,0.0,0.9130434782608696,0.9999999999999999,0.7197802197802199,0.826086956521739,0.5757575757575757,0.9500000000000001,0.6574898785425102,0
1.0,1.0,0.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.7596153846153847,0.21739130434782608,0.21212121212121213,0.25,0.8153846153846155,1
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.726923076923077,0.26086956521739124,0.2424242424242424,0.25,0.6138461538461539,0
1.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0,0.0,0.26086956521739124,0.0,0.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.23809523809523808,0.7500000000000001,0.26086956521739124,0.2727272727272727,0.25,0.726923076923077,0
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.7019230769230771,0.26086956521739124,0.4242424242424243,0.2,0.7000000000000001,0
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.6791826923076923,0.34782608695652173,0.2727272727272727,0.35,0.663923076923077,0
1.0,0.0,1.0,1.0,0.0,0.565217391304348,0.619047619047619,0.785502958579882,0.5217391304347825,0.36363636363636365,0.6,0.7673076923076924,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.6250000000000001,0.26086956521739124,0.21212121212121213,0.3,0.653846153846154,0
0.0,0.0,1.0,1.0,0.0,0.4347826086956522,0.42857142857142844,0.7307692307692307,0.3043478260869565,0.21212121212121213,0.35,0.6692307692307694,0
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.3333333333333333,0.7962362637362639,0.34782608695652173,0.2424242424242424,0.4,0.7848076923076924,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.7912087912087912,0.26086956521739124,0.18181818181818182,0.3,0.7628205128205129,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.19047619047619047,0.7644230769230771,0.3043478260869565,0.2727272727272727,0.25,0.7441538461538463,0
0.0,0.0,1.0,1.0,1.0,0.2173913043478261,0.14285714285714285,0.6730769230769231,0.21739130434782608,0.21212121212121213,0.25,0.6353846153846155,0
0.0,1.0,0.0,0.0,0.0,0.2173913043478261,0.14285714285714285,0.653846153846154,0.21739130434782608,0.2424242424242424,0.1,0.6192307692307694,1
1.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.23809523809523808,0.6634615384615385,0.26086956521739124,0.2424242424242424,0.25,0.6676923076923078,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.7615384615384616,0.26086956521739124,0.18181818181818182,0.3,0.6102564102564104,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.7134615384615385,0
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.047619047619047616,0.5769230769230771,0.26086956521739124,0.18181818181818182,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.14285714285714285,0.6923076923076925,0.21739130434782608,0.15151515151515155,0.2,0.6865384615384617,1
0.0,0.0,1.0,0.0,0.0,0.30434782608695654,0.09523809523809523,0.6923076923076925,0.39130434782608686,0.3030303030303031,0.35,0.653846153846154,1
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.19047619047619047,0.6778846153846155,0.21739130434782608,0.15151515151515155,0.25,0.7215384615384616,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.911456043956044,0.34782608695652173,0.2424242424242424,0.35,0.8506923076923076,0
1.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.23809523809523808,0.6826923076923079,0.21739130434782608,0.2727272727272727,0.25,0.7923076923076924,0
0.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.19047619047619047,0.8307692307692309,0.3043478260869565,0.2727272727272727,0.3,0.726923076923077,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.8454395604395607,0.34782608695652173,0.2424242424242424,0.35,0.7890769230769233,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.6692307692307693,0.26086956521739124,0.18181818181818182,0.25,0.7000000000000001,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.19047619047619047,0.793269230769231,0.21739130434782608,0.393939393939394,0.2,0.771794871794872,0
0.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.14285714285714285,0.8269230769230772,0.26086956521739124,0.18181818181818182,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.047619047619047616,0.5769230769230771,0.26086956521739124,0.18181818181818182,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.14285714285714285,0.7980769230769232,0.3043478260869565,0.21212121212121213,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.7500000000000001,0.26086956521739124,0.2424242424242424,0.3,0.7000000000000001,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.19047619047619047,0.6923076923076925,0.26086956521739124,0.33333333333333326,0.15,0.5564102564102565,1
0.0,1.0,1.0,1.0,1.0,0.26086956521739135,0.23809523809523808,0.6576923076923078,0.26086956521739124,0.2727272727272727,0.3,0.6192307692307694,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.8324175824175826,0.26086956521739124,0.2424242424242424,0.3,0.8076923076923078,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.7884615384615387,0.26086956521739124,0.2727272727272727,0.25,0.8292307692307694,0
0.0,0.0,0.0,1.0,0.0,0.2173913043478261,0.14285714285714285,0.8461538461538463,0.21739130434782608,0.21212121212121213,0.1,0.7000000000000001,1
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.7980769230769232,0.26086956521739124,0.18181818181818182,0.3,0.7628205128205129,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7730769230769234,0.21739130434782608,0.18181818181818182,0.25,0.7000000000000001,0
0.0,0.0,0.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.726923076923077,0.26086956521739124,0.18181818181818182,0.25,0.6353846153846155,0
1.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.19047619047619047,0.8076923076923077,0.21739130434782608,0.2727272727272727,0.2,0.8346153846153849,0
0.0,0.0,1.0,0.0,1.0,0.2173913043478261,0.19047619047619047,0.6230769230769232,0.21739130434782608,0.3030303030303031,0.2,0.6326923076923079,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.14285714285714285,0.6153846153846155,0.21739130434782608,0.2424242424242424,0.25,0.6246153846153848,0
1.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.14285714285714285,0.6923076923076925,0.21739130434782608,0.21212121212121213,0.15,0.5923076923076924,1
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.8903846153846156,0.3043478260869565,0.21212121212121213,0.3,0.8310256410256411,0
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.14285714285714285,0.6778846153846155,0.26086956521739124,0.3030303030303031,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,0.3478260869565218,0.3333333333333333,0.7185164835164837,0.34782608695652173,0.2424242424242424,0.35,0.6706153846153848,0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.7788461538461542,0.26086956521739124,0.2424242424242424,0.3,0.6730769230769231,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.047619047619047616,0.5769230769230771,0.26086956521739124,0.393939393939394,0.05,0.7000000000000001,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.7019230769230771,0.26086956521739124,0.2424242424242424,0.3,0.6692307692307694,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.6826923076923079,0.26086956521739124,0.2424242424242424,0.2,0.5788461538461541,0
1.0,1.0,0.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.30434782608695654,0.09523809523809523,0.8653846153846153,0.3043478260869565,0.36363636363636365,0.1,0.6192307692307694,1
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.7656730769230771,0.34782608695652173,0.33333333333333326,0.35,0.6969711538461539,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.3333333333333333,0.8513736263736263,0.34782608695652173,0.2727272727272727,0.4,0.7580341880341882,0
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.23809523809523808,0.6923076923076925,0.26086956521739124,0.2424242424242424,0.25,0.6676923076923078,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.09523809523809523,0.6634615384615385,0.21739130434782608,0.2727272727272727,0.2,0.6326923076923079,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.3333333333333333,0.7458894230769233,0.34782608695652173,0.2424242424242424,0.4,0.7572115384615387,1
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.653846153846154,0.26086956521739124,0.2424242424242424,0.3,0.6102564102564104,0
0.0,0.0,1.0,0.0,0.0,0.30434782608695654,0.2857142857142857,0.774725274725275,0.39130434782608686,0.2727272727272727,0.4,0.7067307692307694,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.19047619047619047,0.7355769230769234,0.21739130434782608,0.21212121212121213,0.25,0.771794871794872,0
1.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.19047619047619047,0.6634615384615385,0.21739130434782608,0.33333333333333326,0.25,0.6076923076923079,0
1.0,0.0,1.0,1.0,0.0,0.6521739130434783,0.7142857142857143,0.6461538461538462,0.608695652173913,0.4545454545454545,0.7,0.6692307692307694,0
0.0,0.0,1.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.3043478260869565,0.21212121212121213,0.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.7927884615384617,0.34782608695652173,0.2727272727272727,0.35,0.8029807692307693,0
0.0,0.0,1.0,0.0,1.0,0.2173913043478261,0.19047619047619047,0.6057692307692308,0.21739130434782608,0.18181818181818182,0.25,0.6784615384615387,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.3333333333333333,0.7005494505494504,0.3043478260869565,0.21212121212121213,0.35,0.7076923076923078,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.19047619047619047,0.6923076923076925,0.21739130434782608,0.18181818181818182,0.25,0.6461538461538463,0
1.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.09523809523809523,0.6057692307692308,0.21739130434782608,0.15151515151515155,0.2,0.6326923076923079,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.8149038461538464,0.26086956521739124,0.3030303030303031,0.25,0.7807692307692309,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.19047619047619047,0.6923076923076925,0.21739130434782608,0.2727272727272727,0.2,0.6892307692307694,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.14285714285714285,0.7500000000000001,0.21739130434782608,0.2727272727272727,0.15,0.6282051282051283,1
0.0,0.0,1.0,1.0,0.0,0.565217391304348,0.42857142857142844,0.6346153846153847,0.47826086956521735,0.36363636363636365,0.35,0.6230769230769232,0
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.7125000000000001,0.3043478260869565,0.36363636363636365,0.25,0.6730769230769231,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7730769230769234,0.21739130434782608,0.15151515151515155,0.25,0.7538461538461539,0
0.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.23809523809523808,0.6923076923076925,0.26086956521739124,0.18181818181818182,0.3,0.6910256410256411,0
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.23809523809523808,0.6461538461538462,0.34782608695652173,0.393939393939394,0.25,0.6536923076923079,0
1.0,1.0,0.0,1.0,0.0,0.4347826086956522,0.2857142857142857,0.6826923076923079,0.3043478260869565,0.2424242424242424,0.1,0.7000000000000001,1
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.7582417582417584,0.26086956521739124,0.18181818181818182,0.3,0.6910256410256411,0
0.0,0.0,0.0,1.0,1.0,0.26086956521739135,0.19047619047619047,0.7355769230769234,0.26086956521739124,0.4545454545454545,0.1,0.5384615384615384,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.7846153846153847,0.26086956521739124,0.3030303030303031,0.2,0.7673076923076924,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.7019230769230771,0.34782608695652173,0.2424242424242424,0.4,0.6286538461538463,1
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.8653846153846153,0.26086956521739124,0.3030303030303031,0.25,0.771794871794872,0
0.0,0.0,0.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.3030303030303031,0.05,0.6461538461538463,1
1.0,0.0,0.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.26086956521739124,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.7640109890109892,0.34782608695652173,0.2424242424242424,0.35,0.7130769230769233,0
1.0,0.0,1.0,1.0,0.0,0.7391304347826086,0.8095238095238094,0.6923076923076925,0.7391304347826086,0.5454545454545454,0.8500000000000002,0.6820512820512822,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.18181818181818182,0.2,0.7403846153846155,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.14285714285714285,0.6730769230769231,0.26086956521739124,0.33333333333333326,0.25,0.7336538461538462,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.19047619047619047,0.6923076923076925,0.26086956521739124,0.18181818181818182,0.3,0.6730769230769231,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.7795879120879121,0.34782608695652173,0.2424242424242424,0.35,0.7276153846153847,0
0.0,0.0,1.0,0.0,0.0,0.391304347826087,0.42857142857142844,0.8205128205128206,0.21739130434782608,0.15151515151515155,0.25,0.6892307692307694,1
1.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.6995192307692308,0.26086956521739124,0.4848484848484848,0.25,0.6461538461538463,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.6000000000000001,0.21739130434782608,0.33333333333333326,0.25,0.6461538461538463,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.19047619047619047,0.6692307692307693,0.21739130434782608,0.3030303030303031,0.15,0.6641025641025642,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.7500000000000001,0.26086956521739124,0.2424242424242424,0.25,0.7215384615384616,0
1.0,1.0,0.0,1.0,0.0,0.47826086956521746,0.5238095238095238,0.7596153846153847,0.39130434782608686,0.4545454545454545,0.4,0.7179487179487181,0
1.0,0.0,1.0,0.0,0.0,0.3478260869565218,0.3333333333333333,0.671291208791209,0.34782608695652173,0.2424242424242424,0.35,0.6265384615384617,0
0.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.2857142857142857,0.8278846153846154,0.3043478260869565,0.21212121212121213,0.3,0.7726923076923078,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.7115384615384618,0.26086956521739124,0.18181818181818182,0.3,0.7000000000000001,0
1.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.23809523809523808,0.7765384615384618,0.3043478260869565,0.2424242424242424,0.35,0.6589423076923079,1
0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.19047619047619047,0.726923076923077,0.3043478260869565,0.21212121212121213,0.2,0.6232692307692308,1
1.0,0.0,1.0,1.0,0.0,0.47826086956521746,0.5238095238095238,0.666083916083916,0.39130434782608686,0.393939393939394,0.4,0.6940170940170941,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7115384615384618,0.21739130434782608,0.21212121212121213,0.25,0.6138461538461539,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.23809523809523808,0.7384615384615386,0.26086956521739124,0.33333333333333326,0.25,0.7448717948717949,0
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.7829670329670328,0.26086956521739124,0.33333333333333326,0.2,0.7538461538461539,0
1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.653846153846154,0.26086956521739124,0.3030303030303031,0.2,0.5692307692307693,0
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.19047619047619047,0.7153846153846154,0.26086956521739124,0.2424242424242424,0.3,0.6730769230769231,0
0.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.14285714285714285,0.6730769230769231,0.21739130434782608,0.33333333333333326,0.2,0.6192307692307694,0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.23809523809523808,0.6923076923076925,0.26086956521739124,0.2424242424242424,0.25,0.6030769230769231,1
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.23809523809523808,0.7417582417582419,0.26086956521739124,0.33333333333333326,0.3,0.6623076923076924,0
1.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.8818681318681321,0.26086956521739124,0.18181818181818182,0.3,0.8166666666666668,0
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.855769230769231,0.26086956521739124,0.21212121212121213,0.3,0.676923076923077,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.6461538461538462,0.26086956521739124,0.18181818181818182,0.3,0.6461538461538463,0
1.0,0.0,1.0,0.0,1.0,0.2173913043478261,0.19047619047619047,0.7067307692307694,0.21739130434782608,0.15151515151515155,0.25,0.6569230769230768,1
1.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.6826923076923079,0.26086956521739124,0.2727272727272727,0.25,0.5600000000000002,0
1.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.9478021978021978,0.26086956521739124,0.21212121212121213,0.3,0.8974358974358977,1
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.14285714285714285,0.7500000000000001,0.21739130434782608,0.21212121212121213,0.15,0.7000000000000001,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,0.0,1.0,0.30434782608695654,0.2857142857142857,0.7798076923076923,0.3043478260869565,0.21212121212121213,0.3,0.727820512820513,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.7384615384615386,0.26086956521739124,0.4242424242424243,0.15,0.5384615384615384,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.8060439560439562,0.34782608695652173,0.2424242424242424,0.35,0.7523076923076925,0
1.0,0.0,1.0,0.0,0.0,0.7391304347826086,0.619047619047619,0.6717032967032969,0.7391304347826086,0.7575757575757577,0.6,0.6057692307692308,1
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.19047619047619047,0.6634615384615385,0.26086956521739124,0.36363636363636365,0.15,0.5923076923076924,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7730769230769234,0.21739130434782608,0.15151515151515155,0.25,0.6892307692307694,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.2857142857142857,0.7115384615384618,0.26086956521739124,0.18181818181818182,0.1,0.7538461538461539,1
0.0,0.0,1.0,0.0,1.0,0.2173913043478261,0.23809523809523808,0.7139423076923079,0.21739130434782608,0.21212121212121213,0.25,0.6282051282051283,0
1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.8750000000000003,0.26086956521739124,0.18181818181818182,0.3,0.6641025641025642,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.23809523809523808,0.7384615384615386,0.21739130434782608,0.18181818181818182,0.25,0.6784615384615387,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.2424242424242424,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.21212121212121213,0.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.7667307692307693,0.34782608695652173,0.33333333333333326,0.35,0.7156153846153847,0
1.0,0.0,1.0,1.0,0.0,0.2173913043478261,0.14285714285714285,0.7884615384615387,0.21739130434782608,0.15151515151515155,0.25,0.6461538461538463,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.3333333333333333,0.8076923076923077,0.34782608695652173,0.2424242424242424,0.35,0.7538461538461539,0
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.7596153846153847,0.26086956521739124,0.18181818181818182,0.3,0.7448717948717949,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.391304347826087,0.38095238095238093,0.6923076923076925,0.3043478260869565,0.2424242424242424,0.35,0.6230769230769232,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.09523809523809523,0.6346153846153847,0.21739130434782608,0.15151515151515155,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,1
1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.7788461538461542,0.26086956521739124,0.21212121212121213,0.3,0.7000000000000001,0
0.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.7692307692307694,0.26086956521739124,0.18181818181818182,0.3,0.6371794871794874,0
0.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.6826923076923079,0.26086956521739124,0.33333333333333326,0.15,0.7000000000000001,0
1.0,0.0,1.0,1.0,1.0,0.3478260869565218,0.38095238095238093,0.7750961538461539,0.34782608695652173,0.2424242424242424,0.4,0.7234230769230771,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.8076923076923077,0.26086956521739124,0.2727272727272727,0.3,0.7179487179487181,0
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.21739130434782608,0.21212121212121213,0.0,0.0,1
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.6923076923076925,0.26086956521739124,0.21212121212121213,0.3,0.6461538461538463,0
0.0,0.0,1.0,1.0,1.0,0.30434782608695654,0.3333333333333333,0.8160989010989013,0.34782608695652173,0.2727272727272727,0.4,0.733803418803419,0
0.0,0.0,1.0,0.0,0.0,0.5217391304347826,0.14285714285714285,0.6923076923076925,0.5217391304347825,0.4848484848484848,0.25,0.6353846153846155,1
0.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.19047619047619047,0.6634615384615385,0.26086956521739124,0.3030303030303031,0.25,0.6784615384615387,0
0.0,1.0,0.0,0.0,0.0,0.30434782608695654,0.2857142857142857,0.7500000000000001,0.26086956521739124,0.18181818181818182,0.1,0.7538461538461539,1
0.0,0.0,1.0,0.0,0.0,0.2173913043478261,0.19047619047619047,0.6923076923076925,0.21739130434782608,0.2727272727272727,0.25,0.6784615384615387,0
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.2857142857142857,0.6778846153846155,0.26086956521739124,0.3030303030303031,0.25,0.6461538461538463,0
0.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.8173076923076924,0.26086956521739124,0.18181818181818182,0.3,0.6730769230769231,0
0.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.8983516483516485,0.26086956521739124,0.21212121212121213,0.3,0.8692307692307693,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.19047619047619047,0.7067307692307694,0.26086956521739124,0.3030303030303031,0.15,0.6820512820512822,0
0.0,0.0,1.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.26086956521739124,0.2424242424242424,0.0,0.0,1
0.0,0.0,1.0,1.0,1.0,0.2173913043478261,0.23809523809523808,0.7384615384615386,0.21739130434782608,0.15151515151515155,0.25,0.7646153846153847,0
1.0,0.0,1.0,1.0,0.0,0.30434782608695654,0.3333333333333333,0.7609615384615386,0.34782608695652173,0.2424242424242424,0.4,0.766298076923077,0
0.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.2857142857142857,0.7307692307692307,0.26086956521739124,0.18181818181818182,0.3,0.6192307692307694,0
1.0,0.0,0.0,0.0,0.0,0.26086956521739135,0.14285714285714285,0.6346153846153847,0.26086956521739124,0.4242424242424243,0.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.26086956521739135,0.2857142857142857,0.7067307692307694,0.26086956521739124,0.21212121212121213,0.3,0.6384615384615385,0
1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.19047619047619047,0.7615384615384616,0.26086956521739124,0.2424242424242424,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,0.26086956521739135,0.23809523809523808,0.6692307692307693,0.26086956521739124,0.36363636363636365,0.25,0.6569230769230768,0
